taxonID,description,type,bibliographicCitation,urls,rightsHolder,source,rights,license
wfo-0001119603,Endemic to the Atlantic Forest of the southern and southeastern regions of Brazil at 100-2000 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119604,Endemic to Colombia at about 50 m elevation..,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119609,Endemic to Colombia at 1800-3500 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119611,"Endemic to the Atlantic Forest of the Southern Region of Brazil, in the states of Sao Paulo, Parana, and Rio Grande do Sul at 900-1400 m elevation. Although it has not been collected in Santa Catarina, its occurrence in that state is likely.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119613,"Colombia, Venezuela, and Ecuador at 2000-2550 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119614,"Venezuela, Colombia, Guyana and Ecuador at 1400-1900 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119616,Endemic to Colombia at 2100-2850 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119622,Endemic to the Andes of Colombia at 1200-1850 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119624,"Jamaica, Guadeloupe, and Venezuela at 1000-1800 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119625,"Costa Rica, Colombia, Venezuela, Guyana, Ecuador, Peru, Brazil, and Bolivia at 1000-2700 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119627,"Colombia, Ecuador, and Bolivia at 3000-3750 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119629,"Costa Rica, Panama, and Jamaica at 1000-1250 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119634,Ecuador and Bolivia  at 1400-2600 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119635," Venezuela, Suriname, and Guyana  at 600-1100 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119639,"Costa Rica, Panama, Colombia, Venezuela, Guyana, Ecuador, Peru, and Bolivia (Fig. 68) at 300-2500 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119640,Costa Rica and Panama at 1350-2700 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119641,"Central America (Guatemala, Costa Rica, and Panama); Antilles (Cuba, Jamaica, Haiti, Dominican Republic, Puerto Rico, Guadeloupe, Dominica, Martinique, St. Kitts, St. Lucia, St. Vincent, and Grenada); South America (Colombia, Venezuela, Trinidad & Tobago, Guyana, Suriname, French Guiana, Ecuador, Brazil, and Bolivia) at 10-2000 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001021190,"Ravines and forest pockets among dry savanna or scrub, Jauneche forest (tropical moist forest) in western Ecuador, 20-1300 m in elevation, Colombia and western Ecuador. Flowering specimens have been collected in January, April, May, June, August, September, and November. Fruiting specimens have been collected in January, May, June, August, September, October, and December.",distribution,"Bohs, Lynn A. 1994. Cyphomandra (Solanaceae). Fl. Neotrop. Monogr. 63: 154.",http://www.jstor.org/stable/4393848,The New York Botanical Garden,175832,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119644,Costa Rica and Panama at 2600-3200 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119645,Andes of Ecuador and Peru at 1850-4200 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119647,"Bolivia, in wet places in punas at 3600-4200 m.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119651,"Mexico, Guatemala, Honduras, El Salvador, and western Venezuela, in montane forests at 1000-3000 m.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119653,"Colombia, Venezuela, Ecuador, Peru, and Bolivia (Fig. 13A), in moist montane forests and elfin forests, on rock outcrops, along road cuts and small streams at (2400-)2900-3500 m.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119653,Same as the species.,distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119654,"Mexico, Honduras, El Salvador, Nicaragua (fide Moran & Riba, 1995), Costa Rica, Panama, Jamaica, Dominican Republic, Colombia, Venezuela, Guyana, Ecuador, Peru, northern Brazil (fide Labiak & Prado, 2005a), and Bolivia (Fig. 16), in elfin forest and moist montane forest at 1300-3400 m.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119657,"Mexico (fide Mickel & Smith, 2004), Guatemala, Costa Rica, Cuba, Dominican Republic, Guadeloupe. Colombia, Venezuela, Guyana, Suriname. Ecuador, Peru, Brazil, and Bolivia (Fig. 23C), in moist montane and submontane forests at 600-1550(-1900)m.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000695405,Minas Gerais to Santa Catarina at 1000-2650 m elev.,distribution,"Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560.",http://www.jstor.org/stable/4393857,The New York Botanical Garden,473053,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119660,"Mexico, Colombia, Venezuela, Ecuador, Peru, Brazil, Bolivia, and Argentina, in paramos, punas (jalca), Bolivian-Tucuman forests, dry steppes and grasslands at 1400— 5000 m; common in the south of its range, rare in the north.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119662,"Colombia, Ecuador, and Peru, in paramos, punas (jalca), and elfin forests at (2200-)2700-3800(-4100) m.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001209166,"Brazil (inner Amazonia), Guyana, from almost sea level to about 550 m in Guyana. Archilejeunea badia grows on small twigs in rather open primary rain forest (terra firme or varzea) and in scrub.",distribution,"Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216.",http://www.jstor.org/stable/4393845,The New York Botanical Garden,472759,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119666,"Colombia, Venezuela, Ecuador, and Peru, in moist, montane forests at 1000-3400 m.",distribution,"Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121.",http://www.jstor.org/stable/26312121,The New York Botanical Garden,466240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001246658,"Known only from the type collection, the plant not having been collected again in more than 150 years. The type locality is approximately at 22°N, 102°W.",distribution,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
