WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000683516,habit,EN,"<i>Eustoma exaltatum</i> a herbaceous annual up to 1 meters in height. The sessile leaves are arranged oppositely, to 10 cm in length, ovate, with an entire leaf margin.  The leaves are light green with a pale gray waxy cuticle and slightly succulent. </p>The complete, perfect, actinomorphic flowers are arranged in few flowered panicles.  The calyx has 5 unfused, green sepals. The corolla has 5, fused lavender or white petals that are yellow at their base.  There are 5 stamens fused to the base of the corolla.  The ovary is superior with a single locule and numerous seeds.  The fruit is a capsule at maturity.",Ethan Freid,,,2015-06-04,Ethan Freid,ref-0000683516.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000901089,habit,EN,"<i>Coccothrinax inaguensis</i> grows with a single unbranched trunk (often leaning), up to 7 m in height and 8 cm in diameter although the base gets slightly thicker.  The palmately lobed leaves are arranged in a spiral fashion grouped at the growing tip, to 1 m in diameter. </p>The complete, perfect, actinomorphic flowers are arranged in a large panicle. The calyx has 3 sepals and the corolla has 3 petals. The calyx and corolla are pale yellow and fused together forming a single whorl. There are 8-10 stamens. The ovary is superior with a single locule and seed.   The fruit is a drupe that is reddish black at maturity. </p><i>Coccothrinax inaguensis</i> is differentiated from <i>C. argentata</i> by having a smaller diameter trunk, a non-silvery abaxially leaf surface, and more stamens that are larger (2-3 mm vs. 1 mm).",Ethan Freid,,,2015-07-11,Ethan Freid,ref-0000900697.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000754470,habit,EN,"<i>Agave inaguensis</i> grows as an acaulescent, semi succulent shrub.  The leaves are arranged in a basal rosette producing new leaves from the center every year.  The leaves are grayish green, up to 1 meter in length, 12 cm wide and develop an involute groove with age.  The leaf apex is modified into a stout spine and the leaf margin is dark purple-black and prickled throughout. </p>The complete, perfect, actinomorphic flowers are arranged in a terminal panicle to 5 meters in height.  The calyx has 3 unfused green sepals.  The corolla has 3 yellow, unfused petals.  There are 6 unfused stamens.  The superior ovary has 3 locules and numerous seeds.  The fruit is a light brown capsule at maturity.  The plant uses the entire apical meristem during flowering and will die off after the fruits become mature.",Ethan Freid,,,2015-07-15,Ethan Freid,ref-0000754470.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000024765,habit,EN,"<i>Chromolaena lucayana</i> a woody perennial shrub to 2 meters in height. The leaves are arranged oppositely, to 5 cm in length, ovate, with an entire leaf margin and a tapering leaf base.  The leaves are enrolled, slightly succulent and pubescent on the abaxial surface. </p>The complete, perfect, actinomorphic flowers are arranged in corymbs of heads subtended an involucre made of 5-8 series of phyllaries. The calyx is modified as hairs forming a pappus.  The corolla has 5, fused lavender petals.  There are 5 stamens fused to the base of the corolla.  The ovary is inferior with a single locule.  The fruit is an achene at maturity that retains the modified calyx (pappus).",Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000024765.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000032105,habit,EN,"<i>Flaveria linearis</i> a woody perennial shrub to 2 meters in height. The sessile leaves are linear, arranged oppositely, to 15 cm in length, 1 cm in width, with an acute leaf apex, and an entire leaf margin. </p>The flowers are arranged in corymbs of heads subtended an involucre made of 5-8 series of phyllaries. The imperfect flowers have 3 yellow fused petals and no stamens. The perfect flowers have a corolla with 5 fused, yellow petals.  There are 5 stamens fused at their base. In both types of flowers the ovary is inferior with a single locule but only the imperfect flowers have functional ovules.  The fruit is an achene at maturity that retains the modified calyx (pappus) that is fused forming a shallow cup.",Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000032105.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000429935,habit,EN,"<i>Zamia lucayana</i> grows from an underground vertical stem 15-40 in length and to 15 cm in diameter.  Leaves are produced from the top of the tuber.  The leaves are pinnately compound, to 0.5 meters in length and covered with rusty brown hairs when young.  The leaflets are to 15 cm (typically shorter) in length with a slightly toothed apex and an entire margin (occasionally irregular). </p><i>Zamia lucayana</i> is dioecious. The reproductive structures are cones. Microsporangiate cones are solitary or in groups, to 8 cm in length and 2 cm in diameter. There are 15 - 20 series of peltate hexagonal structures, underneath which are the microsporagium. </p>The megasporangiate cones are solitary, to 13 cm in length and 4 cm in diameter.  There are 5-8 series of peltate hexagonal structures, underneath each ovules are located. The entire structure is covered with reddish hairs.",Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000429935.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000558375,habit,EN,"<i>Badiera oblongata</i> grows as a shrub to 4 m in height.  The trunk to 20 cm in diameter.  The leaves are arranged alternately, to 8 cm in length, oblong with an retuse to emarginate leaf apex and entire margin. </p>The zygomorphic, perfect flowers are arranged axillary in groups.  The calyx has 5 whitish green, unfused, sepals. The corolla has 5 whitsh green petals with the lower 2 forming a keel. There are 6 stamens located within the keel. The ovary is superior with 2 locules.  The fruit is a winged capsule at maturity that is oval in outline. The seed is blue with a red aril at its base.",Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000558375.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001091149,habit,EN,"<i>Passiflora cupraea</i> grows as vine with older portions becoming corky with age.  The leaves are arranged alternately, to 15 cm in length.  The leaves are variable in shape from lanceolate to bi or tri-lobed with an entire margin. Tendrils are present at the nodes. </p>The complete, perfect, actinomorphic flowers are arranged in pairs or are solitary.  There are 3 small deciduous bracts below the flower.  The calyx has 5 green unfused sepals.  There is no corolla.  There is a corona with filaments in 2 series.  The outer series is dark red and recurved. The inner series is filamentous and a dark red color.  There are 5 stamens.  The ovary is superior, with 3 stigmatic lobes, a single locule and numerous seeds.  The fruit is a berry that turns dark purple at maturity.",Ethan Freid,,,2015-07-19,Ethan Freid,ref-0001091149.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000415571,habit,EN,"<i>Utricularia gibba</i> grows as a filamentous branching floating aquatic.  The slender branches are divided into filiform leaves.  The stems and leaves are to 20 cm in length, grayish green, and can have bladder traps. </p>The complete, perfect, zygomorphic flowers are arranged in few flowered racemes.  The calyx has 2 sepals with the lower one larger.  The corolla has 4 yellow petals with the lower petal enlarged and 3-lobed. There are 2 stamens fused together. The carpel has a superior ovary with a single locule.  The fruit is a capsule at maturity. </p><i>Utricularia gibba</i> is similar to <i>U. cornuta</i> but differs in having a shorter inflorescence and smaller flowers with a shorter spur.",Ethan Freid,,,2015-08-06,Ethan Freid,ref-0000415571.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000268177,habit,EN,"<i>Argythamnia lucayana</i> grows as erect or sprawling woody herb to 0.5 m in height (typically shorter).  The leaves are arranged alternately, ovate, to 3 cm in length with an acuminate to mucronate leaf apex, slightly serrate along the upper leaf margin with glands at the serration tips. The leaf surface has appressed trichomes. </p>The incomplete, imperfect, monoecious, actinomorphic, flowers are arranged in leaf axils.  Staminate flowers with 4 greenish sepals and petals are reduced to a single stamen.  Carpellate flowers  with 5 greenish sepals and petals and a single superior carpel, with 3 locules and numerous seeds.  The fruit is a capsule at maturity that splits along 3 suture lines.  The entire floral structure is hirsute.",Ethan Freid,,,2015-11-11,Ethan Freid,ref-0000268177.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000819313,habit,EN,"<i>Catesbaea spinosa</i> grows as a slender many branched shrub to small tree up to four meters in height. The bark is grayish in color and develops horizontal fissures with age. The leaves are opposite, to two cm long. The leaves are elliptic in shape with an entire leaf margin and acute leaf apex. Between the opposite leaves, there is an interpetiolar stipule that is a thorn to 3 cm in length. </p>The complete, perfect, actinomorphic, solitary flowers occur in leaf axils. The calyx and corolla are fused at their base into a hypanthium.  The calyx is 4 lobed, cylindrical, 15 cm in length, and yellowish white. salverform in shape, and produces an extended tube that is five or more centimeters long with four elongated lobes. There are four stamens fused to the top of the hypanthium.  The ovary is inferior. The fruit is an orange berry with numerous seeds.",Ethan Freid,,,2016-06-20,Ethan Freid,ref-0000819313.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001252186,habit,EN,"<i>Evolvulus squamosus</i> grows as a perennial shrub that is covered with sparse pubescence. The sessile, lanceolate, leaves are arranged alternately and to 3 mm in length with an acute leaf apex.  The stems are photosynthetic. </p>The corolla has 5 fused, salverform, petals that are white and to 0.5 cm in length. There are 5 unfused stamens. The ovary is superior with 2 locules and numerous seeds.  The fruit is a capsule at maturity.",Ethan Freid,,,2016-08-20,Ethan Freid,ref-0001252186.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000090869,habit,EN,"<i>Symphyotrichum lucayanum</i> is an unbranched woody perennial to 0.5 meters in height. The hirsute, sessile leaves are linear, arranged oppositely, to 8 cm in length, 2 cm in width, with an acute leaf apex, and an entire leaf margin. </p>The flowers are arranged in raceme of heads each subtended an involucre made of 3-4 series of phyllaries. The imperfect flowers have 3 purple fused petals and no stamens. The perfect flowers have a corolla with 5 fused, purple petals.  There are 5 stamens fused at their base. In both types of flowers the ovary is inferior with a single locule but only the imperfect flowers have functional ovules.  The fruit is an achene at maturity that retains the modified calyx (pappus) that is fused forming a shallow cup.",Ethan Freid,,,2016-10-11,Ethan Freid,ref-0000090869.01,Leon Levy Native Plant Preserve.,All rights Preserved
