taxonID,description,type,source,language,created,contributor,audience,license,rightsHolder,rights,
wfo-0000533054,Tree,habit,5C19DD45-7D32-4A67-9D9A-29FC1A503160,English,2013-03-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000583068,Tree,habit,B687B7A7-BE04-435D-A866-2FB7BFB781FE,English,2013-03-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000547700,lianas,habit,5804B547-2357-4028-982B-97208DD19370,English,2013-01-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000372346,Tree,habit,148B6042-7A3C-48EC-9BF2-F03B32BEA759,English,2013-03-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000547851,lianas,habit,FD04D235-F003-49E3-B94A-F18F283E2C4E,English,2013-01-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000533443,Tree,habit,09AEBFE8-2DBE-4F2B-8F61-04625327C949,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000657884,tree,habit,"A3BE9408-4313-43E6-9BD0-D7FCE7CAA77D,252AA3A3-AE91-46C3-B740-EF5161965A53",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000711141,tree,habit,C99FE897-D4C3-4ABC-AB5C-9E575016CE33,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000711324,shrub or tree,habit,7D949F77-7100-416E-B2C0-307C3D4E2F0E,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000711453,tree,habit,361FA0D1-3CF9-49D9-AE6D-1DE6A9522F86,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000711558,Tree,habit,"832D3C53-3A2A-417D-AE3C-7E25A3D70E37,51FA2FA6-D8B3-44FA-85A2-8EA2D1EF7323",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001065705,tree,habit,48D1B4E5-A384-4E30-9044-AE8930FBF8B4,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000428883,Tree,habit,8E1F4C5A-B60B-4BA3-A266-20CD3BCF5BE5,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000537770,tree,habit,55B7088C-FD57-4018-9F5B-D43678854583,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000428891,tree,habit,"B23A4129-2AF7-4CC6-B611-D2E0167C626F,F9A16A67-C4D4-4DB7-8708-14CF3BAE9C28",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000537785,shrub tree,habit,"06CDBD6E-9EDA-42D2-BC82-2B620470F535,799128F3-2270-4286-9DBE-DE16369B6AE2",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000533475,shrub,habit,"1065A930-5DCB-4D8D-9418-320CFFDAFD1F,B9FDCC40-94F4-4AC6-A5DA-AD7BC5AC03BF",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000537901,Tree,habit,61B745AB-47D3-4487-A1F1-60AC63D3D3DC,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000632556,tree,habit,"181F123E-6D8E-45C5-9F85-F8BD2599CF17,62102E5D-256E-4974-8C3D-A9353EA9364B",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001065886,Tree or shrub,habit,72971F6E-3220-4DCA-911D-DDCF2A0F677D,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000632567,Tree,habit,08F2B593-316F-46D8-836E-1E465E3FA7D4,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000642333,Tree,habit,"00151999-087E-496D-9907-97497C3ED371,C4EF0F10-CAE4-4FCF-A1BF-39FD3EA56FAA",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000642321,Shrub tree,habit,F6ABF44F-6349-4EAF-87BC-C3ABC1480E18,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000642322,shrub or tree,habit,5C533079-BB98-41E2-8EBD-0C57635825F1,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000642337,tree,habit,864FD13B-15A5-434D-A3BD-DA763FBD84D9,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000657930,shrub or tree,habit,"DC0E1915-F210-40C4-BBC6-7B5C35026F76,98326A4E-5EA1-4CC1-B9AE-4BE363C36BC9",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000642340,Tree,habit,"787B2E6F-04BC-406E-9797-12A05A64C77F,61D36EB8-57C0-404C-B4C5-7987E7A97F54",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001065887,tree,habit,05D6D312-DDD3-4864-A4E8-C526A17ECB45,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001065888,tree,habit,F0DDA2F5-844D-42C6-AA54-99AEE001B93D,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001065889,Tree,habit,7852FFE7-B9F7-45F7-BD5C-AA4816C90C81,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001065890,tree,habit,04F01DD7-BC00-40F6-BB31-25EA62ED26F8,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000402413,Tree,habit,DC05015E-EB87-47FA-B4C8-CF325B59C2FE,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000415808,Trees,habit,7B805FDF-4B3B-4296-AC6E-A3CF8955A981,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000428954,tree or shrub,habit,0DC5DB4B-0413-4346-A842-F7672E627B9B,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000677912,herb,habit,958A103B-B20D-40DB-8C8D-F720EFA32B37,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000677794,herb,habit,E6F75708-2C43-44A8-8FF6-626886B692AE,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001068017,tree,habit,575B9A69-0D0F-465C-BD2E-4032B50885D8,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000435171,herb,habit,3F8B2943-4060-4C03-BB0B-DB88B6120A9C,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000431286,herb,habit,47CC1AF1-AB04-4855-9B5A-20C0209EBE8C,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000549561,herb,habit,AC354B1B-05BF-43FD-9B94-6FEE64597427,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000943159,Lianas,habit,89CE955F-A8C4-4727-B05E-D3437D1219F1,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000279184,Trees,habit,2F1F8D6E-5ADF-4A3E-8EDC-AC12331FF207,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000323136,Small trees or shrubs,habit,FAD08408-905E-4A6A-AF81-6A4CA2ED1E71,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000335595,Trees,habit,6B8C8F0E-C8FB-4F6E-B7AA-78819AB26A05,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000943706,Lianas,habit,5D912D43-F829-470B-A8B1-E34EB3A68E06,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000283013,Lianas,habit,69046BC0-022F-4BA3-AEAE-729D448BE148,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000251577,"Shrubs, or small trees",habit,30A68EF5-11F9-40D8-81B9-C73A04FC347B,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000295073,Shrubs or small trees,habit,F4D2F151-CC33-4D60-B89B-303D86EBB088,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000295147,Lianas,habit,925C1847-9764-4A04-B0A7-492374F1F180,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000316036,Trees,habit,F2ED901A-98AF-4256-841A-FDC39B6A5D6E,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000316050,Tree,habit,B10538DB-1034-4CF7-85DC-2BD0FC5B25D9,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000972800,Lianas,habit,34EA8763-4A7F-40BA-82A7-5DA254F03AD3,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000295818,Lianas,habit,14D49D60-C937-40FE-8445-44EA92536B9B,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000319712,"Shrubs, or small trees",habit,0BBE1037-F44A-43B9-967B-54436B81EB73,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000290514,Trees,habit,903736E2-A792-4F7C-BF8C-98C3E65B08B5,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000349256,"Shrubs, or trees",habit,E35764AC-F744-43C8-9102-1D29F9B4C342,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000319725,Trees,habit,E3187854-3E27-4867-903D-4A9B9137013E,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001072583,"Shrubs, or small trees",habit,"FBB768A1-FAB1-43DC-8EFA-BD96FA587E07,64B0BB39-5900-40AD-88E4-CE373CE264B7",English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000349347,Shrubs,habit,0439CBBF-B7DB-4FF7-8F21-7D09FBE8B32D,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000316028,Small trees,habit,09CE86F2-2C0E-4ED2-9420-E6D4AA41F1FF,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000316029,Trees or shrubs,habit,F7AE19F2-BEDC-4542-AD85-023CD238C495,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000316044,Trees,habit,11AD340C-ACE8-49A4-8F1F-285E5FE6C4AB,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000316056,Small trees,habit,F4BCEAD3-52D5-4001-9F2F-5D303BC2D116,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000323121,Trees or shrubs,habit,FB0A73B3-A73C-4F98-A321-5F9B9C9A00E6,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000982445,Trees,habit,843DC2E9-4369-456C-BAE9-6BE0E78636C8,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000283046,Vines,habit,6D4725AB-0166-423B-9447-6988A7C15D27,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000283097,Lianas,habit,4348628E-3E11-4D6B-A7CF-2F940243B1B4,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000283108,Lianas,habit,E9067143-7FE7-4706-8FD0-E63B38D111F3,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000235079,Lianas,habit,CA8AA363-51D3-4672-ABA5-B7BAA80DE4C3,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000283111,Lianas,habit,947581EC-DD29-4D73-8C05-6EDEB06042AE,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000283142,Lianas,habit,BF36B352-8618-48A1-BB46-83EDBA848163,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000947873,Lianas,habit,0D3A0A04-3CCA-4BC6-B5B2-4459FED6FF0F,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000234939,Lianas,habit,8F2D64E2-A940-424E-82A3-4F6A9FB5692A,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000235046,Lianas,habit,331A5A33-64AD-4B60-927C-81F53B6EBA6D,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000241929,Lianas,habit,5E4F7CE7-0961-4184-8CE8-2A8B3BC740D4,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000967393,Lianas,habit,9DBABFE6-4407-4E75-AEAE-1F2468E6079D,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000291112,Trees,habit,2038541A-323E-425C-812A-DD31827AE42A,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000279178,Shrubs,habit,D171243B-FB51-4FE3-B320-4A68F645F112,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000316040,"Shrubs, or small trees",habit,005AC26F-69E0-4C02-AB06-B1EB23F399DA,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000235075,Lianas,habit,0A764559-59EB-4929-B06A-12B6953A9B74,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000253933,Lianas,habit,A81C50DE-ED9A-4F7B-8F5A-3000042E1550,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000266723,Lianas,habit,11552EDA-A447-4B46-9905-1A4BC2084CDB,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000967401,Lianas,habit,D93E87E2-52B2-4913-9D3C-4B64B7D43E4D,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000729372,liana,habit,0BF0A204-B3FE-4AA8-91A5-6710DBC10DF5,English,2013-03-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000253911,Lianas,habit,4C9AE971-87BA-4CEA-91DF-2E510BDA4BE8,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000283065,Lianas,habit,6BC59C9E-F9A2-4F61-B819-DAE82576F976,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000326380,"Shrubs, or small trees",habit,94566FFD-8D8A-4875-B7AA-29F16C2A8F2B,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000953836,Shrubs,habit,1DA155C1-164B-4BD0-96F1-427BBE2555CA,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000953839,Shrubs,habit,7776B44B-9599-4C15-AE71-98B46223B1A0,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000729372,Tree shrub,habit,79EBF230-B4C5-45F2-959E-81B3198CBAEF,English,2013-03-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000729297,Shrub,habit,6781DCFC-2372-4DD1-A0EE-2E4B26E97FBC,English,2013-03-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000729473,Tree,habit,"88D8D755-02E0-4DE5-971D-C3F9D56C95E0,22FACAA7-2FD6-478E-AC46-2648D13EE870",English,2013-03-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000221016,vine,habit,88E35AD8-53FB-4CCA-9FDA-32F26E96D455,English,2012-10-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000551246,herb,habit,30B82AB6-75F9-4E11-A97A-1E650DAD54E7,English,2013-05-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000099554,Herbs,habit,03BFA66F-9E7F-476A-AD9D-B747830FE1BE,English,2013-06-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941578,Shrub tree,habit,8EEF9DC5-3956-45FC-AF53-E2C35DDB1CB1,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941574,tree,habit,BBC2E135-9C66-41A9-954A-B61F0AFAEEFE,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941602,tree,habit,40AFE7F1-49A5-41FF-BDA8-39829BB96FFE,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941613,Tree,habit,28528805-2328-4093-83DD-67AF2B274A24,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941685,tree,habit,6B6B3C53-E8AF-4861-BBFD-F2F0EE8309AB,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941690,Shrub tree,habit,C63B403A-BA1E-4F6C-9613-5A08929096A9,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000260269,Tree,habit,6EB57706-0EEA-4AF0-A3AF-7A63316012A3,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941698,Tree,habit,E52AFE3F-BBAD-4281-9EC3-A9EDE372DE57,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941702,Shrub,habit,6751B027-4EF5-4028-863C-15369523E1C1,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000943189,Tree,habit,99546FAC-BC6A-4789-9F2E-9ED9379F48FA,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
